marriage_id,clan_id,spouse_a_id,spouse_b_id,marry_year,divorce_year
1040,1,2265,2264,1955,1959
1041,1,2266,2267,1959,
1042,1,2269,2268,1954,
1043,1,2271,2270,1978,
1044,1,2272,2273,1969,
1045,1,2274,2275,1965,
1046,1,2276,2277,1965,
1047,1,2279,2278,1971,
1048,1,2280,2281,1979,2012
1049,1,2282,2283,1997,
1050,1,2284,2285,1982,
1051,1,2286,2287,1987,
1052,1,2289,2288,1975,
1053,1,2291,2290,1985,
1054,1,2293,2292,1977,
1055,1,2294,2295,1992,
1056,1,2296,2297,1982,
1057,1,2298,2299,1981,
1058,1,2300,2301,1971,
1059,1,2304,2303,1962,1971
1060,1,2305,2306,1949,
1061,1,2307,2308,1962,
1062,1,2310,2309,1965,
1063,1,2311,2312,1968,
1064,1,2314,2313,1949,
1065,1,2315,2316,1965,1978
1066,1,2317,2318,1964,
1067,1,2319,2320,1969,
1068,1,2322,2321,1981,1988
1069,1,2323,2324,1985,1994
1070,1,2325,2326,1991,
1071,1,2328,2329,1983,
1072,1,2331,2330,1977,
1073,1,2332,2333,1986,
1074,1,2336,2335,1977,
1075,1,2337,2338,1980,
1076,1,2340,2339,1970,
1077,1,2342,2341,1979,
1078,1,2343,2344,1975,
1079,1,2346,2345,1978,
1080,1,2347,2348,1977,
1081,1,2349,2350,1977,
1082,1,2351,2352,1975,1999
1083,1,2354,2353,1971,
1084,1,2356,2355,1963,
1085,1,2357,2358,1969,
1086,1,2360,2359,1962,
1087,1,2361,2362,1955,
1088,1,2364,2363,1972,
1089,1,2366,2365,1973,
1090,1,2368,2367,1977,
1091,1,2370,2369,1985,
1092,1,2372,2371,1970,
1093,1,2374,2373,1970,1981
1094,1,2376,2375,1963,1987
1095,1,2377,2378,1976,
1096,1,2380,2379,1978,
1097,1,2382,2381,1976,
1098,1,2385,2384,1984,
1099,1,2387,2386,1973,
1100,1,2389,2390,1983,
1101,1,2391,2392,1970,
1102,1,2393,2394,1980,
1103,1,2395,2396,1976,
1104,1,2397,2398,1981,
1105,1,2400,2399,1984,
1106,1,2401,2402,1957,1987
1107,1,2404,2403,1973,
1108,1,2405,2406,1973,
1109,1,2408,2407,1962,
1110,1,2409,2410,1954,
1111,1,2413,2412,1967,
1112,1,2414,2415,1971,2000
1113,1,2416,2417,1985,
1114,1,2419,2418,1968,1973
1115,1,2422,2421,1974,2000
1116,1,2423,2424,1980,
1117,1,2425,2426,1979,
1118,1,2428,2427,1969,
1119,1,2429,2430,1983,
1120,1,2431,2432,1981,
1121,1,2433,2434,1980,
1122,1,2435,2436,1981,
1123,1,2440,2441,1989,
1124,1,2442,2443,1980,
1125,1,2445,2444,1986,
1126,1,2447,2446,1985,
1127,1,2449,2448,1981,
1128,1,2451,2450,1984,
1129,1,2453,2452,1987,
1130,1,2454,2455,1975,
1131,1,2456,2457,1982,
1132,1,2459,2458,1985,
1133,1,2461,2460,1987,
1134,1,2463,2462,1960,1987
1135,1,2465,2464,1970,
1136,1,2467,2466,1976,
1137,1,2469,2468,1966,
1138,1,2470,2471,1991,
1139,1,2472,2473,1976,
1140,1,2474,2475,1975,
1141,1,2476,2477,1988,
1142,1,2479,2478,1972,
1143,1,2480,2481,1966,
1144,1,2482,2483,1981,
1145,1,2484,2485,1974,1988
1146,1,2488,2487,1983,
1147,1,2489,2490,1985,
1148,1,2492,2491,1975,
1149,1,2494,2493,1976,
1150,1,2496,2495,1973,
1151,1,2497,2498,1977,
1152,1,2500,2499,1981,
1153,1,2501,2502,1967,1995
1154,1,2504,2503,1972,
1155,1,2506,2505,1964,1978
1156,1,2508,2507,1961,
1157,1,2510,2509,1974,
1158,1,2511,2512,1966,
1159,1,2514,2513,1964,
1160,1,2515,2516,1960,
1161,1,2518,2517,1959,
1162,1,2521,2520,1934,
1163,1,2523,2522,1944,
1164,1,2524,2525,1942,1955
1165,1,2526,2527,1953,
1166,1,2528,2529,1940,
1167,1,2531,2530,1961,
1168,1,2532,2533,1961,
1169,1,2535,2534,1960,
1170,1,2537,2536,1961,
1171,1,2539,2540,1946,
1172,1,2542,2541,1941,
1173,1,2544,2543,1947,
1174,1,2545,2546,1958,
1175,1,2547,2548,1958,1982
1176,1,2549,2550,1959,
1177,1,2551,2552,1963,
1178,1,2553,2554,1949,
1179,1,2556,2557,1967,
1180,1,2558,2559,1956,
1181,1,2560,2561,1963,
1182,1,2562,2563,1977,
1183,1,2565,2564,1944,
1184,1,2567,2566,1948,1980
1185,1,2568,2569,1956,1983
1186,1,2570,2571,1946,
1187,1,2573,2572,1950,
1188,1,2575,2574,1956,
1189,1,2576,2577,1948,
1190,1,2579,2578,1972,
1191,1,2581,2580,1965,1995
1192,1,2583,2584,1971,
1193,1,2585,2586,1956,
1194,1,2587,2588,1971,1981
1195,1,2590,2589,1962,1996
1196,1,2592,2591,1958,
1197,1,2594,2593,1961,
1198,1,2595,2596,1963,
1199,1,2598,2597,1960,
1200,1,2600,2599,1963,
1201,1,2601,2602,1962,
1202,1,2603,2604,1968,
1203,1,2606,2607,1972,
1204,1,2609,2608,1968,
1205,1,2611,2610,1974,
1206,1,2612,2613,1959,1970
1207,1,2615,2614,1969,
1208,1,2616,2617,1972,
1209,1,2619,2620,1968,
1210,1,2622,2621,1964,
1211,1,2624,2623,1956,
1212,1,2625,2626,1970,
1213,1,2627,2628,1963,
1214,1,2629,2630,1959,
1215,1,2632,2631,1965,
1216,1,2633,2634,1964,
1217,1,2636,2635,1964,
1218,1,2638,2637,1955,1975
1219,1,2641,2640,1958,
1220,1,2642,2643,1952,
1221,1,2644,2645,1957,
1222,1,2647,2646,1967,
1223,1,2649,2650,1962,
1224,1,2653,2652,1970,
1225,1,2655,2654,1980,
1226,1,2656,2657,1987,
1227,1,2659,2658,1987,
1228,1,2661,2660,1980,
1229,1,2665,2664,1976,
1230,1,2669,2668,1967,
1231,1,2670,2671,1965,1980
1232,1,2672,2673,1959,
1233,1,2674,2675,1975,2004
1234,1,2677,2676,1969,
1235,1,2678,2679,1968,1981
1236,1,2681,2680,1961,
1237,1,2682,2683,1979,
1238,1,2684,2685,1962,
1239,1,2687,2688,1973,
1240,1,2689,2690,1983,2015
1241,1,2691,2692,1948,
1242,1,2694,2695,1965,
1243,1,2697,2696,1965,
1244,1,2699,2700,1948,
1245,1,2702,2701,1958,
1246,1,2704,2703,1950,
1247,1,2706,2705,1958,1972
1248,1,2708,2707,1960,
1249,1,2711,2710,1969,
1250,1,2714,2715,1979,
1251,1,2716,2717,1985,
1252,1,2719,2718,1979,
1253,1,2720,2721,1973,
1254,1,2722,2723,1983,
1255,1,2724,2725,1971,
1256,1,2727,2726,1979,
1257,1,2729,2728,1972,1982
1258,1,2730,2731,1968,
1259,1,2734,2733,1976,
1260,1,2736,2735,1969,
1261,1,2738,2739,1974,
1262,1,2741,2742,1978,
1263,1,2744,2743,1969,
1264,1,2747,2746,1945,
1265,1,2749,2748,1949,
1266,1,2751,2750,1953,
1267,1,2754,2753,1951,
1268,1,2756,2757,1966,
1269,1,2759,2758,1971,
1270,1,2760,2761,1978,
1271,1,2763,2762,1968,
1272,1,2764,2765,1972,
1273,1,2766,2767,1971,
1274,1,2772,2771,1965,
1275,1,2774,2773,1960,
1276,1,2775,2776,1978,
1277,1,2777,2778,1961,
1278,1,2780,2779,1975,
1279,1,2782,2783,1963,
1280,1,2785,2786,1963,
1281,1,2788,2787,1961,
1282,1,2789,2790,1951,
1283,1,2792,2793,1948,
1284,1,2794,2795,1957,
1285,1,2796,2797,1952,1957
1286,1,2799,2800,1962,
1287,1,2802,2801,1958,1971
1288,1,2804,2803,1966,
1289,1,2805,2806,1957,
1290,1,2808,2809,1948,
1291,1,2811,2810,1962,
1292,1,2812,2813,1946,
1293,1,2815,2814,1955,
1294,1,2817,2816,1938,
1295,1,2820,2819,1939,
1296,1,2822,2821,1949,
1297,1,2823,2824,1950,
1298,1,2825,2826,1951,
1299,1,2827,2828,1948,1955
1300,1,2829,2830,1945,
1301,1,2831,2832,1948,
1302,1,2834,2833,1968,
1303,1,2836,2835,1963,
1304,1,2838,2837,1951,
1305,1,2840,2839,1955,
1306,1,2842,2841,1950,
1307,1,2843,2844,1949,
1308,1,2846,2847,1941,
1309,1,2849,2850,1954,
1310,1,2852,2851,1956,
1311,1,2854,2855,1952,
1312,1,2857,2856,1963,
1313,1,2859,2858,1967,
1314,1,2861,2862,1959,
1315,1,2863,2864,1963,
1316,1,2866,2865,1952,
1317,1,2868,2867,1961,
1318,1,2870,2869,1950,
1319,1,2872,2871,1948,
1320,1,2874,2873,1947,
1321,1,2876,2875,1942,
1322,1,2878,2877,1951,1981
1323,1,2879,2880,1950,
1324,1,2882,2881,1944,
1325,1,2883,2884,1954,
1326,1,2887,2886,1955,1963
1327,1,2888,2889,1955,
1328,1,2890,2891,1947,1961
1329,1,2893,2892,1942,
1330,1,2895,2894,1956,
1331,1,2896,2897,1967,
1332,1,2898,2899,1956,
1333,1,2901,2900,1954,
1334,1,2903,2904,1948,
1335,1,2906,2905,1946,
1336,1,2908,2907,1948,
1337,1,2910,2909,1949,
1338,1,2911,2912,1961,
1339,1,2914,2913,1955,
1340,1,2915,2916,1956,
1341,1,2917,2918,1969,2003
1342,1,2919,2920,1975,
1343,1,2921,2922,1966,
1344,1,2923,2924,1975,
1345,1,2925,2926,1969,
1346,1,2928,2927,1966,
1347,1,2930,2929,1964,
1348,1,2932,2931,1957,
1349,1,2935,2934,1981,
1350,1,2936,2937,1973,
1351,1,2938,2939,1969,
1352,1,2940,2941,1980,
1353,1,2943,2942,1974,
1354,1,2945,2944,1965,1983
1355,1,2947,2946,1954,
1356,1,2948,2949,1950,
1357,1,2951,2950,1951,
1358,1,2952,2953,1953,1963
1359,1,2955,2956,1957,
1360,1,2957,2958,1964,
1361,1,2960,2959,1975,
1362,1,2961,2962,1974,
1363,1,2963,2964,1971,
1364,1,2966,2965,1979,
1365,1,2967,2968,1967,1994
1366,1,2970,2969,1971,
1367,1,2971,2972,1960,
1368,1,2974,2973,1973,
1369,1,2975,2976,1981,
1370,1,2977,2978,1965,
1371,1,2980,2981,1981,
1372,1,2983,2982,1975,1996
1373,1,2984,2985,1954,
1374,1,2987,2986,1959,
1375,1,2990,2989,1940,
1376,1,2991,2992,1945,
1377,1,2993,2994,1937,
1378,1,2996,2997,1962,
1379,1,2998,2999,1966,
1380,1,3001,3000,1946,
1381,1,3003,3002,1950,
1382,1,3005,3004,1946,1953
1383,1,3006,3007,1959,1979
1384,1,3008,3009,1956,
1385,1,3012,3011,1950,1955
1386,1,3014,3013,1964,
1387,1,3015,3016,1956,
1388,1,3017,3018,1970,
1389,1,3019,3020,1959,1968
1390,1,3021,3022,1961,
1391,1,3024,3023,1959,
1392,1,3026,3025,1969,
1393,1,3027,3028,1978,
1394,1,3030,3029,1955,
1395,1,3032,3031,1957,
1396,1,3034,3033,1972,1984
1397,1,3035,3036,1978,
1398,1,3037,3038,1970,
1399,1,3040,3039,1971,
1400,1,3041,3042,1971,1978
1401,1,3044,3043,1965,1979
1402,1,3046,3045,1966,
1403,1,3047,3048,1968,
1404,1,3050,3049,1963,
1405,1,3051,3052,1967,
1406,1,3053,3054,1968,
1407,1,3057,3056,1957,
1408,1,3058,3059,1973,
1409,1,3061,3060,1959,
1410,1,3064,3063,1964,
1411,1,3067,3066,1972,1991
1412,1,3071,3070,1970,
1413,1,3074,3073,1976,
1414,1,3076,3075,1967,
1415,1,3079,3078,1981,
1416,1,3081,3082,1979,
1417,1,3084,3083,1975,
1418,1,3085,3086,1973,
1419,1,3087,3088,1972,1997
1420,1,3089,3090,1969,
1421,1,3091,3092,1967,
1422,1,3094,3095,1965,
1423,1,3096,3097,1959,
1424,1,3099,3098,1959,
1425,1,3102,3101,1964,
1426,1,3103,3104,1960,
1427,1,3105,3106,1958,
1428,1,3107,3108,1955,
1429,1,3109,3110,1945,
1430,1,3111,3112,1955,
1431,1,3113,3114,1964,
1432,1,3116,3115,1966,
1433,1,3118,3117,1969,
1434,1,3119,3120,1953,1968
1435,1,3123,3122,1962,
1436,1,3125,3124,1958,
1437,1,3126,3127,1969,
1438,1,3129,3128,1966,
1439,1,3130,3131,1976,
1440,1,3132,3133,1962,
1441,1,3135,3134,1974,
1442,1,3137,3136,1968,
1443,1,3139,3138,1974,
1444,1,3141,3140,1968,
1445,1,3143,3142,1980,1994
1446,1,3144,3145,1979,
1447,1,3147,3146,1979,
1448,1,3148,3149,1971,
1449,1,3152,3151,1963,1970
1450,1,3153,3154,1967,
1451,1,3155,3156,1976,
1452,1,3158,3159,1966,1996
1453,1,3160,3161,1975,
1454,1,3162,3163,1961,
1455,1,3165,3164,1970,
1456,1,3166,3167,1963,
1457,1,3168,3169,1971,
1458,1,3170,3171,1947,
1459,1,3172,3173,1946,
1460,1,3177,3176,1959,1981
1461,1,3178,3179,1969,
1462,1,3180,3181,1965,1983
1463,1,3182,3183,1956,
1464,1,3185,3184,1960,
1465,1,3188,3187,1956,
1466,1,3190,3191,1978,
1467,1,3193,3192,1988,
1468,1,3195,3196,1988,
1469,1,3198,3197,1973,
1470,1,3199,3200,1989,
1471,1,3201,3202,1968,
1472,1,3204,3203,1973,
1473,1,3205,3206,1980,
1474,1,3207,3208,1979,
1475,1,3209,3210,1975,
1476,1,3211,3212,1965,1995
1477,1,3214,3213,1977,
1478,1,3217,3216,1954,
1479,1,3219,3220,1962,
1480,1,3223,3222,1964,
1481,1,3224,3225,1955,
1482,1,3226,3227,1956,
1483,1,3228,3229,1961,
1484,1,3231,3230,1961,
1485,1,3232,3233,1983,2015
1486,1,3236,3237,1978,
1487,1,3238,3239,1956,
1488,1,3242,3241,1970,
1489,1,3244,3243,1965,
1490,1,3245,3246,1975,
1491,1,3247,3248,1975,
1492,1,3250,3249,1960,
1493,1,3252,3251,1963,
1494,1,3254,3253,1967,
1495,1,3256,3255,1962,
1496,1,3258,3259,1968,
1497,1,3261,3260,1971,
1498,1,3263,3262,1971,
1499,1,3264,3265,1969,
1500,1,3267,3266,1971,
1501,1,3268,3269,1963,
1502,1,3272,3271,1972,
1503,1,3274,3273,1977,
1504,1,3276,3275,1978,
1505,1,3278,3277,1979,1993
1506,1,3281,3282,1985,
1507,1,3284,3283,1968,
1508,1,3285,3286,1975,
1509,1,3288,3287,1974,
1510,1,3291,3292,1969,
1511,1,3293,3294,1970,1987
1512,1,3296,3295,1959,1973
1513,1,3299,3298,1960,1984
1514,1,3300,3301,1946,
1515,1,3303,3304,1944,
1516,1,3305,3306,1936,
1517,1,3308,3307,1953,
1518,1,3309,3310,1945,
1519,1,3311,3312,1958,
1520,1,3313,3314,1945,
1521,1,3315,3316,1949,
1522,1,3317,3318,1950,
1523,1,3319,3320,1958,
1524,1,3322,3323,1958,
1525,1,3324,3325,1963,
1526,1,3327,3326,1972,
1527,1,3328,3329,1961,
1528,1,3331,3330,1957,
1529,1,3332,3333,1965,
1530,1,3336,3335,1975,
1531,1,3337,3338,1981,
1532,1,3340,3341,1983,
1533,1,3342,3343,1979,
1534,1,3345,3344,1979,
1535,1,3347,3346,1973,
1536,1,3349,3348,1974,
1537,1,3351,3350,1973,1995
1538,1,3353,3354,1982,
1539,1,3356,3355,1976,1989
1540,1,3357,3358,1969,
1541,1,3360,3359,1979,
1542,1,3362,3361,1966,
1543,1,3364,3363,1956,
1544,1,3366,3365,1958,
1545,1,3367,3368,1967,
1546,1,3369,3370,1950,
1547,1,3372,3373,1947,
1548,1,3374,3375,1941,
1549,1,3377,3376,1956,
1550,1,3378,3379,1974,
1551,1,3381,3380,1980,
1552,1,3383,3382,1979,
1553,1,3384,3385,1987,
1554,1,3387,3386,1956,
1555,1,3389,3388,1963,
1556,1,3391,3390,1956,
1557,1,3393,3392,1977,1985
1558,1,3394,3395,1966,
1559,1,3397,3396,1969,1994
1560,1,3400,3399,1973,
1561,1,3401,3402,1956,
1562,1,3404,3403,1948,
1563,1,3406,3407,1959,
1564,1,3408,3409,1949,
1565,1,3411,3410,1951,
1566,1,3413,3412,1948,
1567,1,3415,3414,1957,
1568,1,3417,3416,1947,
1569,1,3419,3418,1972,
1570,1,3420,3421,1960,
1571,1,3423,3422,1979,
1572,1,3425,3426,1975,
1573,1,3429,3430,1945,
1574,1,3431,3432,1951,
1575,1,3433,3434,1958,1991
1576,1,3436,3435,1954,
1577,1,3437,3438,1965,
1578,1,3440,3439,1951,
1579,1,3441,3442,1956,
1580,1,3443,3444,1958,1987
1581,1,3446,3447,1966,
1582,1,3449,3450,1957,
1583,1,3451,3452,1964,
1584,1,3454,3453,1985,
1585,1,3457,3456,1975,
1586,1,3459,3458,1975,
1587,1,3460,3461,1964,
1588,1,3462,3463,1962,1992
1589,1,3464,3465,1971,1988
1590,1,3467,3466,1969,
1591,1,3469,3468,1976,
1592,1,3470,3471,1970,
1593,1,3473,3472,1977,1992
1594,1,3475,3474,1962,
1595,1,3477,3476,1967,
1596,1,3479,3478,1965,
1597,1,3480,3481,1958,
1598,1,3483,3482,1960,
1599,1,3485,3484,1946,
1600,1,3486,3487,1951,
1601,1,3489,3490,1966,
1602,1,3492,3491,1955,
1603,1,3494,3493,1953,
1604,1,3496,3495,1961,
1605,1,3497,3498,1954,
1606,1,3499,3500,1949,
1607,1,3501,3502,1948,
1608,1,3505,3504,1948,
1609,1,3506,3507,1936,
1610,1,3509,3508,1943,
1611,1,3511,3510,1937,
1612,1,3512,3513,1942,
1613,1,3514,3515,1940,
1614,1,3516,3517,1930,
1615,1,3519,3518,1958,1979
1616,1,3521,3520,1955,
1617,1,3523,3522,1950,
1618,1,3524,3525,1934,
1619,1,3527,3526,1949,
1620,1,3529,3528,1941,
1621,1,3531,3530,1942,
1622,1,3532,3533,1957,
1623,1,3534,3535,1950,1975
1624,1,3536,3537,1953,
1625,1,3538,3539,1958,
1626,1,3541,3540,1947,
1627,1,3542,3543,1956,
1628,1,3544,3545,1954,
1629,1,3546,3547,1962,1979
1630,1,3549,3548,1958,
1631,1,3550,3551,1953,
1632,1,3552,3553,1945,
1633,1,3554,3555,1934,
1634,1,3556,3557,1941,
1635,1,3558,3559,1932,
1636,1,3560,3561,1946,
1637,1,3562,3563,1955,
1638,1,3565,3564,1951,
1639,1,3567,3566,1950,
1640,1,3569,3568,1949,
1641,1,3570,3571,1943,
1642,1,3572,3573,1963,
1643,1,3575,3574,1975,
1644,1,3576,3577,1982,
1645,1,3579,3578,1991,
1646,1,3582,3581,1968,
1647,1,3585,3584,1964,
1648,1,3587,3586,1959,
1649,1,3588,3589,1969,
1650,1,3591,3590,1962,
1651,1,3592,3593,1961,1989
1652,1,3595,3594,1955,
1653,1,3596,3597,1965,
1654,1,3599,3598,1958,
1655,1,3601,3600,1966,
1656,1,3603,3602,1963,
1657,1,3604,3605,1957,
1658,1,3607,3606,1952,1958
1659,1,3608,3609,1958,
1660,1,3610,3611,1964,
1661,1,3613,3614,1972,
1662,1,3616,3615,1981,
1663,1,3618,3617,1977,
1664,1,3620,3619,1986,
1665,1,3622,3621,1975,
1666,1,3624,3625,1982,1990
1667,1,3627,3626,1989,
1668,1,3628,3629,1984,1993
1669,1,3630,3631,1983,
1670,1,3632,3633,1993,
1671,1,3634,3635,1987,
1672,1,3637,3636,1976,
1673,1,3639,3638,1982,
1674,1,3642,3641,1981,
1675,1,3643,3644,1982,
1676,1,3645,3646,1992,
1677,1,3648,3647,1982,
1678,1,3650,3651,1989,2003
1679,1,3652,3653,1980,
1680,1,3656,3655,1981,
1681,1,3657,3658,1979,
1682,1,3660,3659,1980,
1683,1,3661,3662,1967,
1684,1,3664,3663,1959,
1685,1,3665,3666,1974,
1686,1,3668,3669,1952,
1687,1,3671,3670,1955,
1688,1,3672,3673,1966,
1689,1,3674,3675,1965,
1690,1,3677,3676,1973,
1691,1,3680,3679,1965,
1692,1,3681,3682,1976,
1693,1,3684,3685,1962,
1694,1,3687,3686,1969,
1695,1,3689,3690,1965,
1696,1,3692,3691,1958,
1697,1,3695,3694,1961,
1698,1,3696,3697,1959,
1699,1,3699,3698,1952,
1700,1,3701,3700,1958,1976
1701,1,3702,3703,1944,
1702,1,3704,3705,1953,
1703,1,3706,3707,1950,
1704,1,3709,3708,1950,
1705,1,3711,3710,1941,
1706,1,3712,3713,1958,1969
1707,1,3714,3715,1962,
1708,1,3716,3717,1954,
1709,1,3718,3719,1944,
1710,1,3721,3720,1937,
1711,1,3722,3723,1942,
1712,1,3725,3724,1949,1971
1713,1,3726,3727,1954,
1714,1,3728,3729,1947,
1715,1,3731,3730,1945,
1716,1,3733,3732,1959,
1717,1,3734,3735,1980,
1718,1,3736,3737,1970,
1719,1,3738,3739,1984,
1720,1,3740,3741,1994,
1721,1,3742,3743,1977,
1722,1,3745,3744,1983,
1723,1,3748,3747,1985,
1724,1,3750,3749,1963,
1725,1,3751,3752,1957,
1726,1,3754,3753,1966,
1727,1,3757,3756,1960,1986
1728,1,3758,3759,1958,1967
1729,1,3760,3761,1945,
1730,1,3762,3763,1955,
1731,1,3765,3764,1970,
1732,1,3766,3767,1957,
1733,1,3768,3769,1968,
1734,1,3771,3770,1965,
1735,1,3773,3772,1975,
1736,1,3775,3774,1961,
1737,1,3777,3776,1960,
1738,1,3779,3780,1957,
1739,1,3781,3782,1966,
1740,1,3783,3784,1970,
1741,1,3785,3786,1952,
1742,1,3787,3788,1968,1974
1743,1,3789,3790,1975,
1744,1,3791,3792,1979,
1745,1,3794,3793,1974,1979
1746,1,3796,3797,1968,2002
1747,1,3799,3798,1981,
1748,1,3802,3801,1984,
1749,1,3805,3804,1982,
1750,1,3808,3809,1971,
1751,1,3810,3811,1967,
1752,1,3814,3813,1962,
1753,1,3816,3815,1969,
1754,1,3818,3817,1966,
1755,1,3819,3820,1967,1982
1756,1,3821,3822,1965,
1757,1,3823,3824,1960,
1758,1,3825,3826,1956,1961
1759,1,3827,3828,1971,
1760,1,3830,3831,1962,
1761,1,3832,3833,1965,
1762,1,3835,3834,1967,
1763,1,3836,3837,1962,
1764,1,3838,3839,1960,
1765,1,3841,3840,1964,
1766,1,3842,3843,1965,
1767,1,3845,3846,1970,1984
1768,1,3847,3848,1958,
1769,1,3849,3850,1979,2002
1770,1,3852,3851,1977,
1771,1,3853,3854,1976,
1772,1,3856,3855,1981,
1773,1,3857,3858,1985,
1774,1,3859,3860,1982,2006
1775,1,3861,3862,1977,
1776,1,3863,3864,1972,
1777,1,3865,3866,1977,
1778,1,3868,3869,1987,
1779,1,3871,3870,1973,
1780,1,3873,3872,1980,
1781,1,3875,3874,1966,
1782,1,3880,3879,1969,
1783,1,3881,3882,1966,
1784,1,3883,3884,1954,
1785,1,3886,3885,1967,
1786,1,3888,3889,1972,
1787,1,3891,3892,1977,
1788,1,3896,3895,1980,
1789,1,3898,3897,1988,1993
1790,1,3901,3900,1966,
1791,1,3904,3903,1965,
1792,1,3906,3905,1975,
1793,1,3907,3908,1979,
1794,1,3909,3910,1964,
1795,1,3911,3912,1955,
1796,1,3914,3913,1958,
1797,1,3915,3916,1969,
1798,1,3918,3917,1982,
1799,1,3919,3920,1979,
1800,1,3922,3923,1975,
1801,1,3925,3924,1979,
1802,1,3926,3927,1978,
1803,1,3929,3928,1991,
1804,1,3931,3930,1979,
1805,1,3933,3932,1981,
1806,1,3934,3935,1975,
1807,1,3937,3936,1976,
1808,1,3939,3938,1959,
1809,1,3941,3942,1961,
1810,1,3943,3944,1956,1979
1811,1,3946,3945,1948,
1812,1,3948,3947,1961,1992
1813,1,3949,3950,1954,1987
1814,1,3951,3952,1949,
1815,1,3953,3954,1966,
1816,1,3955,3956,1960,
1817,1,3959,3960,1952,
1818,1,3962,3961,1957,
1819,1,3963,3964,1969,
1820,1,3966,3965,1972,
1821,1,3968,3967,1972,
1822,1,3969,3970,1980,
1823,1,3972,3971,1968,
1824,1,3973,3974,1966,
1825,1,3975,3976,1971,
1826,1,3977,3978,1963,
1827,1,3980,3979,1967,1982
1828,1,3982,3981,1962,
1829,1,3984,3983,1961,
1830,1,3985,3986,1976,
1831,1,3988,3987,1985,
1832,1,3990,3991,1990,
1833,1,3993,3992,1983,2012
1834,1,3994,3995,1986,
1835,1,3996,3997,1985,
1836,1,3999,3998,1994,
1837,1,4000,4001,1983,
1838,1,4003,4002,1991,
1839,1,4005,4006,1991,
1840,1,4008,4007,1994,
1841,1,4009,4010,1988,
1842,1,4012,4011,1990,
1843,1,4014,4013,1996,
1844,1,4016,4015,1983,2006
1845,1,4018,4017,1986,
1846,1,4019,4020,2000,
1847,1,4021,4022,1983,
1848,1,4024,4023,1988,
1849,1,4026,4025,1985,
1850,1,4028,4027,1977,2004
1851,1,4030,4031,1989,
1852,1,4032,4033,1983,
1853,1,4034,4035,1977,
1854,1,4036,4037,1997,
1855,1,4039,4038,1985,
1856,1,4041,4040,1988,2010
1857,1,4044,4043,1985,
1858,1,4046,4045,1989,
1859,1,4047,4048,1989,
1860,1,4050,4049,1980,
1861,1,4051,4052,1979,
1862,1,4054,4053,1974,
1863,1,4055,4056,1994,
1864,1,4058,4057,1986,
1865,1,4059,4060,1976,
1866,1,4061,4062,1987,
1867,1,4063,4064,1983,
1868,1,4065,4066,1988,
1869,1,4068,4067,1992,
1870,1,4070,4069,1973,
1871,1,4071,4072,1969,1989
1872,1,4074,4073,1966,1985
1873,1,4075,4076,1972,
1874,1,4078,4077,1970,
1875,1,4081,4080,1968,
1876,1,4082,4083,1953,1974
1877,1,4085,4084,1954,
1878,1,4086,4087,1957,
1879,1,4089,4088,1945,
1880,1,4091,4090,1938,
1881,1,4093,4092,1944,
1882,1,4095,4094,1945,
1883,1,4098,4099,1971,
1884,1,4100,4101,1953,
1885,1,4102,4103,1962,
1886,1,4104,4105,1968,
1887,1,4106,4107,1966,
1888,1,4109,4110,1960,
1889,1,4111,4112,1965,
1890,1,4114,4113,1945,
1891,1,4116,4115,1958,
1892,1,4117,4118,1962,
1893,1,4120,4119,1954,1984
1894,1,4122,4121,1950,
1895,1,4124,4123,1956,
1896,1,4126,4125,1947,
1897,1,4128,4127,1961,
1898,1,4130,4131,1959,
1899,1,4132,4133,1949,
1900,1,4134,4135,1971,
1901,1,4138,4137,1969,
1902,1,4140,4139,1965,1992
1903,1,4141,4142,1960,
1904,1,4144,4145,1954,
1905,1,4146,4147,1964,
1906,1,4149,4148,1968,
1907,1,4150,4151,1976,
1908,1,4152,4153,1956,
1909,1,4155,4154,1961,
1910,1,4158,4159,1963,
1911,1,4160,4161,1972,
1912,1,4162,4163,1954,
1913,1,4165,4164,1966,
1914,1,4168,4169,1962,
1915,1,4170,4171,1954,
1916,1,4173,4172,1963,
1917,1,4175,4174,1969,
1918,1,4177,4176,1963,
1919,1,4178,4179,1963,1993
1920,1,4181,4180,1970,1993
1921,1,4183,4184,1958,
1922,1,4186,4185,1958,
1923,1,4188,4187,1974,
1924,1,4190,4189,1964,
1925,1,4191,4192,1966,
1926,1,4195,4194,1960,
1927,1,4197,4196,1964,
1928,1,4200,4199,1974,
1929,1,4202,4201,1978,
1930,1,4203,4204,1991,
1931,1,4205,4206,1981,1986
1932,1,4208,4207,1966,1981
1933,1,4209,4210,1964,
1934,1,4212,4211,1980,
1935,1,4214,4213,1973,1983
1936,1,4215,4216,1969,
1937,1,4217,4218,1959,1975
1938,1,4220,4219,1966,
1939,1,4222,4221,1960,
1940,1,4223,4224,1975,
1941,1,4225,4226,1982,2006
1942,1,4227,4228,1969,
1943,1,4230,4229,1959,
1944,1,4232,4231,1958,1982
1945,1,4233,4234,1961,
1946,1,4237,4236,1959,
1947,1,4238,4239,1956,
1948,1,4240,4241,1956,
1949,1,4243,4242,1967,1990
1950,1,4245,4246,1968,
1951,1,4249,4248,1961,
1952,1,4250,4251,1969,
1953,1,4253,4252,1956,
1954,1,4254,4255,1966,
